SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
169593,7,FF07RKNA00,Kenai National Wildlife Refuge,Aneura pinguis,Aneura pinguis (L.) Dumort.,15461,62277,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriidae,,Metzgeriales,,Aneuraceae,Species,Aneura,,"62288, 87778",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:40:47 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:40:49 PM
176776,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnum fuscum,Sphagnum fuscum (Schimp.) Klinggr.,15728,62503,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,Sphagnaceae,Species,Sphagnum,Sphagnum,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:49:46 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:49:46 AM
176783,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnum capillifolium,Sphagnum capillifolium (Ehrh.) Hedw.,15729,62514,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,Sphagnaceae,Species,Sphagnum,sphagnum,"256596, 256604, 256619",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:49:48 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:49:50 AM
176561,7,FF07RKNA00,Kenai National Wildlife Refuge,Fritillaria,Fritillaria L.,42932,141681,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Liliales,,Liliaceae,Genus,Fritillaria,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:47:53 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:47:53 AM
176562,7,FF07RKNA00,Kenai National Wildlife Refuge,Poaceae,Poaceae,40351,141858,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Family,,,141859,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:47:53 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:47:54 AM
176573,7,FF07RKNA00,Kenai National Wildlife Refuge,Helianthus annuus,Helianthus annuus L.,36616,142204,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Helianthus,Annual sunflower,"180513, 180546, 210133, 210135, 210138, 226740, 226742, 226744",Present,,,,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,Found under bird feeder at EEC and removed.|10/6/2014|1,,,Script: Mark_Laker@fws.gov,6/6/2019 12:47:58 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:48:03 AM
162065,7,FF07RKNA00,Kenai National Wildlife Refuge,Grimmiaceae,Grimmiaceae,16957,75339,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Dicranidae,,Grimmiales,,Grimmiaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:28:07 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:28:08 PM
162066,7,FF07RKNA00,Kenai National Wildlife Refuge,Grimmia,Grimmia Hedw.,16958,75350,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Dicranidae,,Grimmiales,,Grimmiaceae,Genus,Grimmia,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:28:08 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:28:08 PM
164206,7,FF07RKNA00,Kenai National Wildlife Refuge,Arctostaphylos,Arctostaphylos Adans.,23467,127188,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Arctostaphylos,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:52:21 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:52:21 PM
164207,7,FF07RKNA00,Kenai National Wildlife Refuge,Cassiope,Cassiope D. Don,23534,127661,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Cassiope,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:52:21 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:52:21 PM
164208,7,FF07RKNA00,Kenai National Wildlife Refuge,Cassiope tetragona,Cassiope tetragona (L.) D. Don,23535,127662,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Cassiope,White arctic mountain heather,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:52:21 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:52:21 PM
166434,7,FF07RKNA00,Kenai National Wildlife Refuge,Vaccinium,Vaccinium L.,23571,127702,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Vaccinium,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:10:48 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:10:48 PM
166435,7,FF07RKNA00,Kenai National Wildlife Refuge,Chamaedaphne,Chamaedaphne Moench,23636,127783,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Chamaedaphne,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:10:48 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:10:48 PM
166436,7,FF07RKNA00,Kenai National Wildlife Refuge,Chamaedaphne calyculata,Chamaedaphne calyculata (L.) Moench,23637,127784,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Chamaedaphne,Leatherleaf,"127785, 208494, 208496, 208498, 225520, 225523, 775900, 784048",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:10:48 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:10:54 PM
166472,7,FF07RKNA00,Kenai National Wildlife Refuge,Rubus,Rubus L.,24848,127959,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Genus,Rubus,,"191872, 191881, 235833, 235839, 235848, 872549, 872551, 872552, 872553, 872554, 872555, 872556, 872557, 872558, 872559, 872560, 872561, 872562, 872563, 872564",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:11:06 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:11:22 PM
166493,7,FF07RKNA00,Kenai National Wildlife Refuge,Rubus arcticus,Rubus arcticus L.,24849,127960,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Species,Rubus,arctic raspberry,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:702,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:11:22 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:32 AM
157154,7,FF07RKNA00,Kenai National Wildlife Refuge,Brachytheciaceae,Brachytheciaceae,16235,63657,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Brachytheciaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:28:09 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:28:09 PM
157155,7,FF07RKNA00,Kenai National Wildlife Refuge,Brachythecium,Brachythecium Schimp. in B.S.G.,16236,63668,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Brachytheciaceae,Genus,Brachythecium,Brachythecium moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:28:10 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:28:10 PM
157359,7,FF07RKNA00,Kenai National Wildlife Refuge,Hylocomium splendens,Hylocomium splendens (Hedw.) Schimp. in B.S.G.,16375,64204,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Hylocomiaceae,Species,Hylocomium,Splendid feather moss,"256202, 256206, 256208, 256383, 256385, 256388",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:30:23 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:30:29 PM
157554,7,FF07RKNA00,Kenai National Wildlife Refuge,Bryum,Bryum Hedw.,15957,62960,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Bryales,,Bryaceae,Genus,Bryum,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:32:33 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:32:34 PM
157556,7,FF07RKNA00,Kenai National Wildlife Refuge,Amblystegium serpens,Amblystegium serpens (Hedw.) Schimp. in B.S.G.,16226,63155,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Amblystegiaceae,Species,Amblystegium,amblystegium moss,87790,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:32:34 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:32:35 PM
157667,7,FF07RKNA00,Kenai National Wildlife Refuge,Climacium dendroides,Climacium dendroides (Hedw.) Web. & Mohr,16451,70542,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Climaciaceae,Species,Climacium,Tree climacium moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:33:34 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:33:34 PM
157669,7,FF07RKNA00,Kenai National Wildlife Refuge,Leskeaceae,Leskeaceae,16453,70564,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Leskeaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:33:35 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:33:35 PM
156409,7,FF07RKNA00,Kenai National Wildlife Refuge,Taraxacum ceratophorum,Taraxacum ceratophorum (Ledeb.) DC.,36200,138550,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Taraxacum,Horned dandelion,"138556, 138559, 138562, 138565, 200022, 200026, 200030, 200034, 200051, 200055, 200059, 200061, 200068, 200080, 200082, 200085, 200087, 200089, 200091, 200095, 200099, 200103, 200108, 200120, 203865, 237401, 772531",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:10448, http://arctos.database.museum/guid/KNWR:Herb:10500, http://arctos.database.museum/guid/KNWR:Herb:573, http://arctos.database.museum/guid/KNWR:Herb:6337, http://arctos.database.museum/guid/KNWR:Herb:7169, http://www.inaturalist.org/observations/4049494, http://www.inaturalist.org/observations/4049913",Specimens in Kenai NWR herbarium,,,Script: Mark_Laker@fws.gov,6/5/2019 9:20:27 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:33 AM
161190,7,FF07RKNA00,Kenai National Wildlife Refuge,Luzula spicata,Luzula spicata (L.) DC.,39350,144399,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Juncaceae,Species,Luzula,Spiked woodrush,"144400, 144401, 183033",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:17:03 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:17:04 PM
160674,7,FF07RKNA00,Kenai National Wildlife Refuge,Dicranum polysetum,Dicranum polysetum Sw.,16762,74637,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Dicranidae,,Dicranales,,Dicranaceae,Species,Dicranum,Undulate dicranum moss,"253501, 253505, 253514, 74670",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:11:25 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:11:28 PM
157035,7,FF07RKNA00,Kenai National Wildlife Refuge,Eurhynchium,Eurhynchium Schimp. in B.S.G.,16260,65409,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Brachytheciaceae,Genus,Eurhynchium,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:26:31 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:26:32 PM
157036,7,FF07RKNA00,Kenai National Wildlife Refuge,Eurhynchium pulchellum,Eurhynchium pulchellum (Hedw.) Jenn.,16261,65420,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Brachytheciaceae,Species,Eurhynchium,eurhynchium moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:26:32 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:26:32 PM
157038,7,FF07RKNA00,Kenai National Wildlife Refuge,Rhytidiadelphus loreus,Rhytidiadelphus loreus (Hedw.) Warnst.,16385,65655,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Hylocomiaceae,Species,Rhytidiadelphus,goose neck moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:26:33 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:26:34 PM
157046,7,FF07RKNA00,Kenai National Wildlife Refuge,Desmatodon,Desmatodon Brid.,16667,67150,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Dicranidae,,Pottiales,,Pottiaceae,Genus,Desmatodon,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:26:40 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:26:41 PM
157047,7,FF07RKNA00,Kenai National Wildlife Refuge,Tomenthypnum nitens,Tomenthypnum nitens (Hedw.) Loeske,16285,67294,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Brachytheciaceae,Species,Tomenthypnum,sickleleaf tomentypnum moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:26:41 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:26:41 PM
159696,7,FF07RKNA00,Kenai National Wildlife Refuge,Eriophorum russeolum,Eriophorum russeolum Fr.,40085,140228,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Eriophorum,Red cottongrass,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:59:52 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:59:52 PM
159698,7,FF07RKNA00,Kenai National Wildlife Refuge,Eriophorum scheuchzeri,Eriophorum scheuchzeri Hoppe,40088,140231,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Eriophorum,White cottongrass,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:59:53 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:59:53 PM
164535,7,FF07RKNA00,Kenai National Wildlife Refuge,Stuckenia,Stuckenia Börner,564905,290345,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Alismatales,,Potamogetonaceae,Genus,Stuckenia,Pondweed,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:54:35 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:54:36 PM
162791,7,FF07RKNA00,Kenai National Wildlife Refuge,Calamagrostis,Calamagrostis Adans.,40529,143556,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Genus,Calamagrostis,,"852956, 852982, 853033, 853374, 853388, 855042, 861261, 862804, 862812",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:39:24 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:39:32 PM
157452,7,FF07RKNA00,Kenai National Wildlife Refuge,Mniaceae,Mniaceae,16024,69333,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Bryales,,Mniaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:31:26 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:31:27 PM
157453,7,FF07RKNA00,Kenai National Wildlife Refuge,Diplophyllum taxifolium,Diplophyllum taxifolium (Wahlenb.) Dumort.,15054,53698,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,Scapaniaceae,Species,Diplophyllum,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:31:27 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:31:27 PM
157459,7,FF07RKNA00,Kenai National Wildlife Refuge,Barbilophozia kunzeana,Barbilophozia kunzeana (Huebener) Müll. Frib.,14722,53911,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,Anastrophyllaceae,Species,Schljakovia,,"53922, 53933",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:31:31 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:31:33 PM
154567,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnales,Sphagnales,15681,58500,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,,Order,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:59:11 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:59:11 PM
163980,7,FF07RKNA00,Kenai National Wildlife Refuge,Epilobium ciliatum,Epilobium ciliatum Raf.,27293,126658,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Myrtales,,Onagraceae,Species,Epilobium,fringed willowherb,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:50:44 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:50:44 PM
166224,7,FF07RKNA00,Kenai National Wildlife Refuge,Oxytropis splendens,Oxytropis splendens Douglas ex Hook.,26162,126527,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Fabales,,Fabaceae,Species,Oxytropis,showy locoweed,"168424, 173053, 192513, 235674, 235676",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:09:00 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:09:02 PM
154467,7,FF07RKNA00,Kenai National Wildlife Refuge,Porella cordaeana,Porella cordaeana (Huebener) Moore,15174,50374,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Jungermanniopsida,,,Porellales,Porellineae,Porellaceae,Species,Porella,,50519,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:58:18 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:58:19 PM
162901,7,FF07RKNA00,Kenai National Wildlife Refuge,Luzula multiflora,Luzula multiflora (Ehrh.) Lej.,39333,144380,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Juncaceae,Species,Luzula,Common woodrush,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:40:36 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:40:36 PM
166288,7,FF07RKNA00,Kenai National Wildlife Refuge,Potentilla gracilis,Potentilla gracilis Douglas ex Hook.,24714,127012,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Species,Potentilla,slender cinquefoil,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:09:29 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:09:29 PM
168973,7,FF07RKNA00,Kenai National Wildlife Refuge,Amelanchier,Amelanchier Medik.,25108,129582,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Genus,Amelanchier,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:35:27 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:35:27 PM
178944,7,FF07RKNA00,Kenai National Wildlife Refuge,Potamogeton richardsonii,Potamogeton richardsonii (A. Benn.) Rydb.,504558,158721,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Alismatales,,Potamogetonaceae,Species,Potamogeton,Richardson's pondweed,"141575, 141576, 206645, 236197",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,https://pdxscholar.library.pdx.edu/centerforlakes_pub/12/,,,,Script: Mark_Laker@fws.gov,6/6/2019 1:06:18 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:42 AM
147707,7,FF07RKNA00,Kenai National Wildlife Refuge,Polygonum aviculare,Polygonum aviculare L.,20876,118747,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Polygonaceae,Species,Polygonum,prostrate knotweed,,Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:33 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:07:34 PM
144330,7,FF07RKNA00,Kenai National Wildlife Refuge,Populus tremuloides,Populus tremuloides Michx.,195773,105864,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Populus,Quaking aspen,"105865, 105866, 105867, 105868, 105869, 105870, 105872, 105873, 105874, 105875, 119674",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/117206,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:42:37 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:36 AM
150868,7,FF07RKNA00,Kenai National Wildlife Refuge,Cardamine bellidifolia,Cardamine bellidifolia L.,22780,121351,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Brassicales,,Brassicaceae,Species,Cardamine,Alpine bittercress,"210611, 210613, 220540, 220542",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:30:44 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:30:45 PM
143458,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex gynocrates,Carex gynocrates Wormsk. ex Drejer,39624,146208,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,Northern bog sedge,"175227, 208361, 221772",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:36:37 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:36:39 PM
144686,7,FF07RKNA00,Kenai National Wildlife Refuge,Juniperus communis,Juniperus communis L.,194820,103497,Plants,Vascular Plant,Plantae,Tracheophyta,Pinopsida,Pinidae,,Pinales,,Cupressaceae,Species,Juniperus,common juniper,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:1460,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:45:04 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:36 AM
158955,7,FF07RKNA00,Kenai National Wildlife Refuge,Scheuchzeria palustris,Scheuchzeria palustris L.,38983,141542,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Alismatales,,Scheuchzeriaceae,Species,Scheuchzeria,rannoch-rush,"141543, 141544, 195212, 239030",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:48:58 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:49:01 PM
145034,7,FF07RKNA00,Kenai National Wildlife Refuge,Puccinellia,Puccinellia Parl.,41176,148131,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Genus,Puccinellia,,"853305, 853306, 855143, 855144, 861255",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:48:05 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:48:09 PM
