USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_LOCALITY,VERBATIM_DATE,PARTDETAIL,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:543","Pleurozium schreberi","20","United States","Alaska","Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","USA: Alaska, Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","8/9/2016","[{""ID"":""28569845"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4458134800","-151.0872129000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:588","Betula neoalaskana","20","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","USA: Alaska, Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","8/9/2016","[{""ID"":""28569935"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:640","Vaccinium vitis-idaea","20","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","USA: Alaska, Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","8/9/2016","[{""ID"":""28570039"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:556","Chamerion angustifolium","20","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","7/21/2016","[{""ID"":""28569871"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:560","Geocaulon lividum","20","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","7/21/2016","[{""ID"":""28569879"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:596","Equisetum sylvaticum","20","United States","Alaska","Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30","USA: Alaska, Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30","8/3/2016","[{""ID"":""28569951"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4456171600","-151.0781040000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:521","Polytrichum","20","United States","Alaska","Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","USA: Alaska, Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","7/19/2016","[{""ID"":""28569801"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4675531700","-151.0578677000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:561","Goodyera repens","20","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","7/21/2016","[{""ID"":""28569881"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:599","Picea mariana","20","United States","Alaska","Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30","USA: Alaska, Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30","8/3/2016","[{""ID"":""28569957"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4456171600","-151.0781040000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:566","Lycopodium annotinum","20","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","7/21/2016","[{""ID"":""28569891"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:569","Equisetum pratense","20","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04","8/10/2016","[{""ID"":""28569897"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4638740100","-151.0947269000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:609","Rosa acicularis","20","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","7/21/2016","[{""ID"":""28569977"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:152","Ribes triste","20","United States","Alaska","Soldotna, forest 1.3km southeast of Headquarters Lake, Slikok watershed project site MG33","USA: Alaska, Soldotna, forest 1.3km southeast of Headquarters Lake, Slikok watershed project site MG33","7/21/2016","[{""ID"":""28569061"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4450245300","-151.0507781000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:502","Nephroma arcticum","20","United States","Alaska","Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","USA: Alaska, Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","8/9/2016","[{""ID"":""28569763"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4458134800","-151.0872129000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:267","Geocaulon lividum","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28569291"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:197","Empetrum nigrum","20","United States","Alaska","Soldotna, forest 120m east of Nordic Lake, Slikok watershed project site MG24","USA: Alaska, Soldotna, forest 120m east of Nordic Lake, Slikok watershed project site MG24","8/3/2016","[{""ID"":""28569151"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4500833200","-151.0777030000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:391","Betula neoalaskana","20","United States","Alaska","Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28","USA: Alaska, Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28","8/9/2016","[{""ID"":""28569539"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4460091900","-151.0963219000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:733","Dryopteris expansa","20","United States","Alaska","Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06","USA: Alaska, Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06","07/18/16","[{""ID"":""28570225"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4634817700","-151.0764991000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:532","Picea glauca","20","United States","Alaska","Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","USA: Alaska, Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","8/9/2016","[{""ID"":""28569823"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4549416100","-151.0955246000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:572","Hylocomium splendens","20","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04","8/10/2016","[{""ID"":""28569903"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4638740100","-151.0947269000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:432","Salix barclayi","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28569621"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:506","Picea mariana","20","United States","Alaska","Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","USA: Alaska, Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","7/29/2016","[{""ID"":""28569771"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4407565800","-151.0602901000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:193","Betula neoalaskana","20","United States","Alaska","Soldotna, forest 120m east of Nordic Lake, Slikok watershed project site MG24","USA: Alaska, Soldotna, forest 120m east of Nordic Lake, Slikok watershed project site MG24","8/3/2016","[{""ID"":""28569143"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4500833200","-151.0777030000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:782","Sambucus racemosa","20","United States","Alaska","Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06","USA: Alaska, Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06","07/18/16","[{""ID"":""28570323"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4634817700","-151.0764991000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:752","Equisetum arvense","20","United States","Alaska","Soldotna, forest 1km south of Headquarters Lake, Slikok watershed project site MG32","USA: Alaska, Soldotna, forest 1km south of Headquarters Lake, Slikok watershed project site MG32","7/29/2016","[{""ID"":""28570263"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4452226900","-151.0598866000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:584","Equisetum arvense","20","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","USA: Alaska, Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","8/9/2016","[{""ID"":""28569927"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:692","Sphagnum","20","United States","Alaska","Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18","USA: Alaska, Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18","8/1/2016","[{""ID"":""28570143"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4545494800","-151.0773018000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:91","Peltigera","20","United States","Alaska","Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21","USA: Alaska, Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21","7/20/2016","[{""ID"":""28568939"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4539566800","-151.0499684000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:58","Chamerion angustifolium","20","United States","Alaska","Soldotna, forest 1.3km southeast of Headquarters Lake, Slikok watershed project site MG33","USA: Alaska, Soldotna, forest 1.3km southeast of Headquarters Lake, Slikok watershed project site MG33","7/21/2016","[{""ID"":""28568873"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4450245300","-151.0507781000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:372","Sphagnum","20","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","8/9/2016","[{""ID"":""28569501"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4413472900","-151.0876126000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:388","Hylocomium splendens","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28569533"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:797","Rubus chamaemorus","20","United States","Alaska","Soldotna, muskeg 230m southeast of Headquarters Lake, Slikok watershed project site MG20","USA: Alaska, Soldotna, muskeg 230m southeast of Headquarters Lake, Slikok watershed project site MG20","7/20/2016","[{""ID"":""28570353"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4541548900","-151.0590794000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Herb:660","Gymnocarpium dryopteris","20","United States","Alaska","Soldotna, Ski Hill Road, off of Centennial Trail 480m northeast of Kenai National Wildlife Refuge headquarters building, Slikok watershed project site SK03","USA: Alaska, Soldotna, Ski Hill Road, off of Centennial Trail 480m northeast of Kenai National Wildlife Refuge headquarters building, Slikok watershed project site SK03","7/19/2016","[{""ID"":""28570079"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4677508500","-151.0669826000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:18","Mergus merganser","40","United States","Alaska","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","6/14/2016","[{""ID"":""28671930"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4630870800","-151.0582717000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:30","Chroicocephalus philadelphia","111","United States","Alaska","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","6/14/2016","[{""ID"":""28671954"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4628888200","-151.0491582000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:4","Sitta canadensis","810","United States","Alaska","Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","6/14/2016","[{""ID"":""28671402"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4675531700","-151.0578677000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:28","Sterna paradisaea","150","United States","Alaska","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","6/14/2016","[{""ID"":""28671950"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4628888200","-151.0491582000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:35","Perisoreus canadensis","20","United States","Alaska","Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","6/14/2016","[{""ID"":""28671964"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4675531700","-151.0578677000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:49","Setophaga coronata","92","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04","6/14/2016","[{""ID"":""28671992"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4638740100","-151.0947269000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:51","Empidonax alnorum","37","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site MG05","Soldotna, Ski Hill Road, Slikok watershed project site MG05","6/14/2016","[{""ID"":""28671996"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4636782000","-151.0856129000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:59","Sitta canadensis","84","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site MG05","Soldotna, Ski Hill Road, Slikok watershed project site MG05","6/14/2016","[{""ID"":""28672012"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4636782000","-151.0856129000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:90","Catharus ustulatus","55","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","6/14/2016","[{""ID"":""28672074"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:92","Turdus migratorius","96","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","6/14/2016","[{""ID"":""28672078"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:96","Setophaga coronata","66","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","6/14/2016","[{""ID"":""28672086"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:114","Catharus ustulatus","121","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","6/14/2016","[{""ID"":""28672123"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:117","Junco hyemalis hyemalis","235","United States","Alaska","Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18","Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18","6/16/2016","[{""ID"":""28672129"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4545494800","-151.0773018000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:147","Larus argentatus x Larus hyperboreus","241","United States","Alaska","Soldotna, in wetland 400m south-southwest of floatplane dock on Headquarters Lake, Slikok watershed project site MG12","Soldotna, in wetland 400m south-southwest of floatplane dock on Headquarters Lake, Slikok watershed project site MG12","6/17/2016","[{""ID"":""28672189"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4590156300","-151.0769005000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:180","Passerculus sandwichensis","112","United States","Alaska","Soldotna, shore of southeastern bay of Headquarters Lake, Slikok watershed project site MG19","Soldotna, shore of southeastern bay of Headquarters Lake, Slikok watershed project site MG19","6/16/2016","[{""ID"":""28672257"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4543524900","-151.0681905000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:155","Larus argentatus x Larus hyperboreus","240","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","6/15/2016","[{""ID"":""28672205"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:183","Catharus ustulatus","108","United States","Alaska","Soldotna, muskeg 230m southeast of Headquarters Lake, Slikok watershed project site MG20","Soldotna, muskeg 230m southeast of Headquarters Lake, Slikok watershed project site MG20","6/15/2016","[{""ID"":""28672263"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4541548900","-151.0590794000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:186","Setophaga coronata","190","United States","Alaska","Soldotna, muskeg 230m southeast of Headquarters Lake, Slikok watershed project site MG20","Soldotna, muskeg 230m southeast of Headquarters Lake, Slikok watershed project site MG20","6/15/2016","[{""ID"":""28672269"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4541548900","-151.0590794000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWRObs:Bird:179","Tringa melanoleuca","190","United States","Alaska","Soldotna, shore of southeastern bay of Headquarters Lake, Slikok watershed project site MG19","Soldotna, shore of southeastern bay of Headquarters Lake, Slikok watershed project site MG19","6/16/2016","[{""ID"":""28672255"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4543524900","-151.0681905000"
